date,pm2.5,DEWP,TEMP,PRES,Iws
20130823,61.08333333,16.25,26.95833333,1008.708333,10.39041667
20130824,38.29166667,14.45833333,26.54166667,1008.833333,7.360833333
20130825,44.58333333,15.41666667,27.08333333,1006.25,9.61125
20130826,53.875,16.20833333,27,1005.375,15.38458333
20130827,54.75,18.5,24.20833333,1007.166667,44.04083333
20130828,72.41666667,19.625,23.08333333,999.75,15.80333333
20130829,36.58333333,10.95833333,24.75,1002.083333,60.92583333
20130830,15.8,8.458333333,22.83333333,1011.5,13.525
20130831,23.75,9.125,22.5,1011.541667,4.657083333
20130901,48.45833333,12.625,22.79166667,1013.125,4.209583333
20130902,59.875,13.75,22.08333333,1015.416667,5.19875
20130903,99.58333333,16,22.54166667,1015.875,5.2525
20130904,83.125,16.75,20.45833333,1015.791667,6.48375
20130905,24.625,13.95833333,20.70833333,1014.125,14.23333333
20130906,77.375,14.45833333,21.04166667,1015.791667,6.572083333
20130907,82.08333333,12.91666667,22,1016.375,3.724166667
20130908,111.6666667,15.625,21.33333333,1016.125,2.15625
20130909,85.375,15.83333333,21.29166667,1012.666667,11.73833333
20130910,66.45833333,10.79166667,22.875,1011.875,13.3225
20130911,72.58333333,12.79166667,21.45833333,1014.083333,13.48875
20130912,153.2916667,15.625,22.08333333,1011.458333,13.26583333
20130913,103.7727273,16.91666667,19.79166667,1006.125,11.22
20130914,72.83333333,12.04166667,23.16666667,1008.041667,6.52125
20130915,24.83333333,5.5,20.375,1013.416667,6.538333333
20130916,57.125,12.79166667,20.41666667,1011.458333,5.584583333
20130917,103.4583333,16.58333333,20,1014.541667,1.990416667
20130918,115.75,17.79166667,21.41666667,1018.541667,3.501666667
20130919,122.0833333,17.5,21.79166667,1013.125,4.319583333
20130920,67.79166667,13.25,22.04166667,1014.958333,6.685
20130921,53.58333333,13.29166667,22.83333333,1015.125,9.685416667
20130922,90.5,15.58333333,20.20833333,1014.875,1.486666667
20130923,44.29166667,9.166666667,16.20833333,1017.875,31.80833333
20130924,15.375,2.416666667,14.41666667,1021.666667,12.66208333
20130925,16.70833333,-1.791666667,16.45833333,1020.25,8.791666667
20130926,53.86956522,5.5,15.79166667,1016.666667,4.807083333
20130927,192.7083333,9.208333333,16.08333333,1011.375,6.0175
20130928,243.5833333,9.958333333,15.875,1011,3.352083333
20130929,229.9166667,12.83333333,17.25,1017.083333,14.08208333
20130930,149.2916667,14.375,18.95833333,1018.375,7.129166667
20131001,77.25,13.41666667,18.08333333,1016.791667,4.189166667
20131002,19.16666667,3.583333333,16.41666667,1020.666667,7.615
20131003,61.16666667,7.75,14.91666667,1017.916667,6.702916667
20131004,153.4583333,11.125,16.16666667,1013.958333,3.762083333
20131005,307.6666667,11.91666667,16.91666667,1019.125,3.63125
20131006,219.75,12.875,16.04166667,1022.25,1.97
20131007,96.5,7.833333333,18.16666667,1022.166667,8.045833333
20131008,62.45,8.333333333,16.83333333,1019.625,7.204166667
20131009,141.875,10.08333333,14.70833333,1010.875,2.270416667
20131010,89.33333333,4.041666667,16.91666667,1010.541667,43.08166667
20131011,56.04166667,2.791666667,14.75,1015.083333,2.625833333
20131012,70.625,5.958333333,15.5,1017.833333,7.596666667
20131013,57.75,8.291666667,15.125,1018.541667,3.315
20131014,40.33333333,0.208333333,12.16666667,1025.958333,18.30375
20131015,21.58333333,-6.875,9.333333333,1030.333333,4.265833333
20131016,59.58333333,-3,10.79166667,1025.333333,8.734583333
20131017,160.75,2.25,10.5,1025.958333,8.621666667
20131018,245.7083333,4.375,11.04166667,1024.708333,3.425833333
20131019,78.125,-1.333333333,14.16666667,1025.083333,52.56583333
20131020,28.5,-2.75,12.66666667,1024.708333,4.15375
20131021,96.83333333,1.541666667,10.75,1022.916667,4.334166667
20131022,151.1363636,4.333333333,10.79166667,1021.75,5.401666667
20131023,28.33333333,-7.333333333,10.04166667,1022.166667,20.28541667
20131024,22.66666667,-7.583333333,10.5,1026.625,39.59708333
20131025,46.66666667,-3.708333333,11.54166667,1026.916667,61.41291667
20131026,66.58333333,-2.875,9.291666667,1022.416667,15.8325
20131027,220.5416667,1.75,8.291666667,1017.583333,2.028333333
20131028,316,3.5,10.20833333,1019.416667,11.10166667
20131029,42.5,-2.375,9.666666667,1027.541667,4.303333333
20131030,94.58333333,-0.916666667,7.333333333,1027.833333,2.69875
20131031,162.8333333,0.625,7.833333333,1027.25,6.127083333
20131101,220.25,2.625,8,1026.083333,3.109166667
20131102,281.0416667,4.041666667,8.333333333,1022.25,6.700416667
20131103,61,-3.75,12.66666667,1024,25.87166667
20131104,47.04166667,-3.583333333,9.625,1027.833333,3.630416667
20131105,197.7083333,0.375,8.666666667,1020.666667,1.859583333
20131106,125.5833333,-7.541666667,9.75,1017.375,36.73541667
20131107,38.08333333,-10.25,8.708333333,1020.791667,39.5825
20131108,162.125,-2.916666667,6.416666667,1020.416667,1.63875
20131109,103.9583333,-5.5,9.666666667,1023.583333,13.77958333
20131110,19.08333333,-25.875,5.083333333,1029.25,107.9620833
20131111,37.91666667,-12.29166667,5.75,1028,8.325
20131112,63.625,-7.375,6.625,1024.75,4.395416667
20131113,190.9583333,-1.75,5,1021.208333,1.840833333
20131114,73.16666667,-9.708333333,8.416666667,1018.583333,18.25625
20131115,113,-8.375,6.625,1017.041667,4.88
20131116,55.625,-11.79166667,8.208333333,1018.833333,84.66541667
20131117,13.70833333,-15.5,4.75,1024.375,54.25833333
20131118,11.5,-18.08333333,4.791666667,1026.666667,160.3666667
20131119,38,-16.58333333,2.625,1024.958333,6.015416667
20131120,75.20833333,-11.25,3.458333333,1023.291667,7.745416667
20131121,128.5833333,-8.75,3.958333333,1025.833333,3.515416667
20131122,167.875,-8.083333333,4.541666667,1024.291667,9.29625
20131123,228.3913043,-6.916666667,5.791666667,1020.041667,4.1875
20131124,102.875,-10,6.291666667,1015.416667,13.18541667
20131125,21.91666667,-16.875,4.5,1017.333333,95.29708333
20131126,28.70833333,-19.625,0.916666667,1018.875,27.13125
20131127,7.458333333,-27.20833333,-2.25,1026.916667,219.3295833
20131128,25.5,-26,1.708333333,1026.166667,407.3533333
20131129,57.41666667,-15.66666667,4.875,1020,47.34625
20131130,37.58333333,-15.375,3.916666667,1022.708333,8.024583333
20131201,79.16666667,-14,2.916666667,1023.125,3.444166667
20131202,133.5833333,-12.29166667,2.208333333,1018.875,3.500833333
20131203,92.5,-12.875,6.5,1021.583333,10.28125
20131204,116.25,-10.29166667,4.541666667,1019.666667,3.968333333
20131205,49.25,-13.70833333,4.875,1023.583333,3.687916667
20131206,154.6666667,-9.708333333,1.416666667,1019.583333,1.710416667
20131207,343.9166667,-5.375,0.166666667,1019.875,2.215833333
20131208,232.25,-7.25,5.083333333,1020.541667,20.25
20131209,17.33333333,-16.66666667,2.083333333,1023.875,120.5458333
20131210,29.5,-16.625,0.041666667,1019.708333,38.09125
20131211,28.66666667,-19.45833333,1.541666667,1019.416667,41.46208333
20131212,23.16666667,-23.625,-2.875,1021.541667,35.53708333
20131213,68.625,-21.66666667,-3.791666667,1025.541667,3.724583333
20131214,63.70833333,-22.33333333,-2.916666667,1028.708333,6.75875
20131215,50.25,-20.75,-0.916666667,1033.333333,3.742916667
20131216,181.75,-14.75,-3.041666667,1031.125,2.807916667
20131217,89.91666667,-17,-0.958333333,1033.125,14.065
20131218,50.125,-20.125,-4.791666667,1032.625,16.33625
20131219,41.58333333,-19.29166667,-5.375,1030.75,9.850416667
20131220,41.72727273,-18.45833333,-3.833333333,1034.375,6.017083333
20131221,81.70833333,-18.20833333,-2.625,1035.166667,6.835
20131222,177.9583333,-14.66666667,-4.708333333,1032.333333,3.872916667
20131223,149.8333333,-15.625,-2.416666667,1032.041667,11.045
20131224,315.9166667,-11.66666667,-4.541666667,1034.041667,1.727916667
20131225,180.7083333,-14.875,-2.166666667,1028.333333,41.73333333
20131226,14.625,-23.41666667,-1.791666667,1034.041667,245.8870833
20131227,31.91666667,-21.54166667,-2.333333333,1030.375,259.7404167
20131228,20.56521739,-22.95833333,-1.25,1026.208333,78.20166667
20131229,53.61111111,-22.875,1.041666667,1019.208333,12.25375
20131230,42.23076923,-22.45833333,4.166666667,1015.708333,57.21083333
20131231,51.83333333,-18.66666667,4.666666667,1012.333333,56.87666667
20140101,53.41666667,-17.16666667,6.625,1014.458333,51.59166667
20140102,162.625,-9.208333333,0.375,1018.333333,3.569583333
20140103,61.91666667,-13.375,2.75,1022.125,5.996666667
20140104,150.4166667,-7.25,-2,1022.875,2.924166667
20140105,104.0833333,-11.08333333,-0.916666667,1024.291667,15.23708333
20140106,150.875,-5.291666667,-0.916666667,1026,10.35541667
20140107,121.3333333,-12.25,-0.083333333,1026.875,9.57125
20140108,19.25,-23,-3.375,1033.625,25.7375
20140109,32.41666667,-25.79166667,-4.416666667,1031.791667,21.795
20140110,79.83333333,-23.25,-4.75,1030.75,3.985
20140111,156.7083333,-20.79166667,-3.791666667,1030.333333,3.5
20140112,26.57894737,-23.875,-1.875,1035.708333,12.62625
20140113,119.8333333,-19.5,-5.5,1031.833333,1.934166667
20140114,124.75,-18.29166667,-3.833333333,1033.875,4.506666667
20140115,191.7916667,-17.08333333,-2.833333333,1031.083333,4.412083333
20140116,457.5,-8.458333333,-0.916666667,1027.916667,4.1725
20140117,167.5416667,-13.66666667,0.5,1031.333333,18.00791667
20140118,71.25,-17.45833333,0.458333333,1032.666667,18.32458333
20140119,131.1666667,-10.54166667,0.041666667,1024.833333,11.32208333
20140120,10.45833333,-22.08333333,0.041666667,1029.583333,175.3520833
20140121,42.375,-21.75,-1.208333333,1032.041667,109.3654167
20140122,154,-18.41666667,-3.083333333,1023.583333,3.295416667
20140123,289.375,-14.04166667,-3.083333333,1016.791667,1.58125
20140124,162.6666667,-16.95833333,2.5,1017.291667,10.63625
20140125,34.20833333,-19.125,1.791666667,1027,9.405416667
20140126,55.66666667,-10.58333333,-1.041666667,1029.125,15.93125
20140127,100.7916667,-14.29166667,0.5,1019.125,15.55833333
20140128,43.91666667,-16.125,-0.041666667,1027.75,19.48125
20140129,142.875,-8.833333333,-2.5,1014.916667,4.31875
20140130,75.16666667,-17.66666667,1.958333333,1017.791667,12.57208333
20140131,164.2916667,-6.625,0.291666667,1019.333333,10.76291667
20140201,156.8333333,-3.625,2.666666667,1016,9.558333333
20140202,74.375,-15.95833333,4.416666667,1015.041667,38.05458333
20140203,7.416666667,-33.33333333,-1.208333333,1026.875,54.11666667
20140204,25.75,-31.70833333,-3,1029.625,33.06291667
20140205,102.375,-18.16666667,-3.916666667,1028.708333,5.3775
20140206,145.25,-13.04166667,-2.375,1029.916667,2.3075
20140207,102.25,-7.25,-3.375,1027.333333,37.86125
20140208,60.04166667,-11.91666667,-2.958333333,1027.833333,23.455
20140209,13.375,-21.375,-5.875,1036.458333,63.96416667
20140210,23.91666667,-19.79166667,-6.333333333,1035.041667,14.58541667
20140211,124.8333333,-15.54166667,-6.041666667,1028.291667,4.506666667
20140212,143.5833333,-16.45833333,-2.666666667,1032.291667,10.04125
20140213,211.1666667,-10.58333333,-2.208333333,1034.833333,43.97916667
20140214,286.5,-9,-3.125,1026.458333,2.081666667
20140215,372,-7.958333333,-1.791666667,1024.416667,3.55875
20140216,273.875,-9.625,0.75,1029.083333,14.49333333
20140217,80.79166667,-13.45833333,0.875,1034.75,14.13791667
20140218,67.08695652,-11.875,-1.333333333,1032.166667,19.44791667
20140219,78.41666667,-13.08333333,-0.541666667,1028.666667,6.946666667
20140220,260.2173913,-6.041666667,-1.666666667,1030.291667,16.50291667
20140221,331.0833333,-6.291666667,-0.875,1028.291667,1.99375
20140222,339.5833333,-4.708333333,2.666666667,1029.791667,6.870833333
20140223,293.3043478,-5.583333333,1.791666667,1030.791667,5.43125
20140224,351.625,-4.958333333,3.458333333,1027.416667,2.772083333
20140225,442.6666667,-4.291666667,2.458333333,1026.041667,2.6975
20140226,407.6666667,-1.166666667,4.666666667,1022.833333,4.1325
20140227,19.91666667,-16.41666667,4.458333333,1028.625,27.98041667
20140228,97.41666667,-7.5,1.416666667,1026.583333,3.854583333
20140301,84.91666667,-15.375,5.083333333,1023.291667,14.95375
20140302,154.5833333,-8.166666667,3.875,1022.458333,7.989166667
20140303,245.2083333,-5.916666667,1,1021.958333,5.923333333
20140304,59.79166667,-19.25,4.125,1026.083333,46.21375
20140305,24.95833333,-21.41666667,2.333333333,1028.208333,32.35208333
20140306,18.08333333,-26.625,2.75,1029.791667,12.61083333
20140307,59.66666667,-18.66666667,2.5,1029.375,7.564166667
20140308,174.7916667,-7.541666667,3.75,1023.416667,6.61625
20140309,123.0416667,-9.791666667,3.291666667,1025.958333,10.32125
20140310,101.4583333,-7.333333333,2.75,1023.916667,10.0425
20140311,204.7083333,-6.416666667,6.833333333,1017.666667,6.946666667
20140312,18.08333333,-19.125,7.083333333,1025.333333,8.45375
20140313,22.75,-21.125,6.583333333,1021.666667,8.719166667
20140314,22.875,-21.29166667,11.08333333,1018,37.14041667
20140315,109.0416667,-10.5,11,1010.75,10.69208333
20140316,124.625,-9.041666667,11.625,1014.916667,13.05125
20140317,91.08333333,-7.666666667,12.79166667,1012.041667,40.80791667
20140318,39.95833333,-9.708333333,11.70833333,1021.916667,35.96416667
20140319,59.66666667,-7.833333333,8.791666667,1022.541667,18.43916667
20140320,10.33333333,-16,11.75,1026.25,33.84041667
20140321,25.73913043,-15,14.75,1020.041667,13.14666667
20140322,65,-13.875,14.58333333,1017.5,10.33625
20140323,152.4583333,-4.875,12.5,1023.291667,14.03875
20140324,243.9166667,0.208333333,12.875,1013.875,5.69375
20140325,228.375,1.208333333,14.70833333,1010.083333,6.12375
20140326,306.4166667,6.083333333,15.5,1010.083333,4.92625
20140327,270.75,4.541666667,13.41666667,1011.291667,6.05
20140328,148.25,6.083333333,15.91666667,1007.791667,6.924166667
20140329,45.5,0.958333333,16.33333333,1012.666667,5.29
20140330,34.16666667,-4.875,18.04166667,1015,7.730416667
20140331,151.3333333,2.916666667,17.16666667,1015.166667,17.28291667
20140401,132.9583333,2.041666667,15.95833333,1012.125,6.142916667
20140402,106.75,1.083333333,16.29166667,1014.5,14.41458333
20140403,24.375,-17.41666667,14.04166667,1023.208333,18.2875
20140404,32.54166667,-10.125,13.875,1014.875,10.80125
20140405,25.54166667,-11.04166667,13.29166667,1021.916667,8.287916667
20140406,57.91666667,-8.458333333,15.625,1017.375,18.47083333
20140407,95.29166667,-1.25,16.45833333,1013.083333,4.279583333
20140408,169.2916667,2.625,17.41666667,1013.166667,11.82583333
20140409,145.375,0.208333333,21.20833333,1010.75,20.86041667
20140410,91.17391304,-2.333333333,15.625,1021.583333,11.84458333
20140411,60.29166667,-3.333333333,14.45833333,1018.958333,7.9025
20140412,117.875,-2.375,14.75,1015.916667,6.629166667
20140413,157.6666667,3.333333333,16.25,1016.875,14.89416667
20140414,247.1818182,8.208333333,18.45833333,1015.916667,10.875
20140415,67.375,2.958333333,18.125,1018.5,24.76958333
20140416,65.08333333,-3.375,16.625,1014,2.585416667
20140417,117.7083333,6.458333333,14.375,1012.583333,5.59
20140418,145.5833333,9.583333333,16,1019.125,16.055
20140419,63.5,3.5,12.625,1020.75,18.66291667
20140420,69.04166667,2.541666667,14.79166667,1016.333333,10.15
20140421,50.91666667,0.291666667,17.625,1015.666667,7.78625
20140422,77.41666667,2.625,19.08333333,1013.166667,16.61708333
20140423,120.8333333,10.95833333,20.04166667,1010.208333,71.37916667
20140424,111.2916667,11.45833333,19.79166667,1014,18.01333333
20140425,125.7083333,9,19.45833333,1016.458333,9.945
20140426,39.16666667,7.041666667,15.91666667,1020,9.965416667
20140427,66.83333333,5.458333333,17.70833333,1020.166667,10.69083333
20140428,67.75,4.958333333,18.625,1018.791667,5.995833333
20140429,104.7916667,5.625,19.70833333,1013.083333,10.97041667
20140430,112.25,9.583333333,21.125,1008.791667,17.39375
20140501,123.5416667,10.66666667,20.625,1007.833333,39.225
20140502,38,-2.166666667,17.08333333,1015.458333,133.6504167
20140503,80.66666667,-0.083333333,16.08333333,1012.583333,27.25125
20140504,46.79166667,-9.625,14.25,1017.375,187.5616667
20140505,46.95833333,-5.875,13.875,1017.125,8.494166667
20140506,98.79166667,3.666666667,15.75,1008.458333,3.66875
20140507,91.08333333,1.583333333,18.91666667,1006.125,18.19583333
20140508,87.75,7.375,17.41666667,1014,15.97375
20140509,68.83333333,5.541666667,17.66666667,1014.666667,29.69041667
20140510,54.91666667,5.75,17.20833333,1015.916667,8.29
20140511,30.75,9.625,12.04166667,1006.708333,14.99708333
20140512,47.25,8.958333333,20.875,1000.291667,20.89916667
20140513,59.08333333,5.708333333,22.5,999.9166667,26.48666667
20140514,22.95833333,-1.375,19.375,1005.041667,107.5245833
20140515,78.66666667,3.75,20.375,1000.166667,13.705
20140516,80.29166667,4.291666667,23.25,1006.583333,7.579166667
20140517,69.375,6.041666667,22.08333333,1012.291667,17.27833333
20140518,100.1666667,9.625,23.5,1008.333333,21.3975
20140519,109.7916667,15.5,22.45833333,1004.541667,10.31875
20140520,88.95454545,10.79166667,24.875,1003.958333,11.62291667
20140521,100.3333333,13.625,24.08333333,1005.291667,10.095
20140522,139.5,13.70833333,27,1006.083333,25.42458333
20140523,79.625,13.08333333,27.95833333,1009.625,32.12958333
20140524,90,17.45833333,20.83333333,1007.875,13.67791667
20140525,74.75,7.958333333,22.875,1006.375,31.5775
20140526,19.95833333,3.875,26.375,999.25,12.62416667
20140527,30.5,4.791666667,26.625,995.875,47.19333333
20140528,30.08333333,7.166666667,28.16666667,1000.291667,20.91583333
20140529,45.375,10.45833333,30.20833333,997.75,6.290833333
20140530,91.25,13,28.66666667,1005.541667,21.06291667
20140531,115.2916667,15.25,27,1007.166667,10.39083333
20140601,51.875,16.58333333,23.95833333,1008.333333,11.04791667
20140602,33.33333333,12.625,22.45833333,1011.291667,3.48375
20140603,41.875,12.83333333,25.54166667,1007.625,16.70625
20140604,62.95833333,14.58333333,25.70833333,1006,10.03625
20140605,67.86956522,15.20833333,27.91666667,1004.166667,5.27
20140606,55.34782609,16.58333333,21.33333333,1004.5,10.56083333
20140607,12.52173913,11,22.58333333,1003.875,16.74708333
20140608,36.2173913,13.75,21,1002.083333,3.165416667
20140609,28.78571429,12.625,22.125,1004.458333,4.413333333
20140610,75.91666667,15.70833333,21.16666667,1008.625,4.05875
20140611,46.83333333,13.83333333,24.33333333,1009.625,5.029583333
20140612,30.33333333,14.125,27.75,1006,4.210416667
20140613,60.83333333,17.20833333,24.875,1007.291667,3.444166667
20140614,43.70833333,17.5,25.33333333,1006.291667,7.264583333
20140615,115.1666667,18.33333333,26.54166667,1004.208333,7.060416667
20140616,137,19.83333333,25.08333333,1002.041667,4.728333333
20140617,80.08333333,18.375,21.83333333,1002.333333,6.8925
20140618,68.14285714,17.25,24.5,1002.583333,7.802916667
20140619,126.5416667,18.66666667,23.75,1004.416667,17.12666667
20140620,46.04166667,17.54166667,22.95833333,1007,7.17375
20140621,56.95833333,16.95833333,22.66666667,1008.458333,8.494583333
20140622,32.95833333,16.95833333,22.58333333,1008.708333,4.114166667
20140623,22.75,15.08333333,25.16666667,1007.666667,12.27416667
20140624,53.70833333,16.91666667,26.25,1004.208333,13.53416667
20140625,92.70833333,18.70833333,24.75,1003.083333,28.33625
20140626,120.875,20.41666667,26.91666667,1002.833333,12.51791667
20140627,18.625,13.125,28.45833333,1006.083333,8.7375
20140628,20.16666667,13.16666667,29.33333333,1005.25,17.99041667
20140629,48.08333333,15.95833333,28.66666667,1005.708333,11.36041667
20140630,70.08333333,16.79166667,29.45833333,1005.5,12.69833333
20140701,102.9166667,18.91666667,27.83333333,1004.333333,27.20958333
20140702,66.04166667,20.66666667,23.08333333,1003.083333,2.642083333
20140703,209.7916667,21.95833333,25.79166667,1001,6.409583333
20140704,204.5,22.58333333,27.58333333,1004.333333,8.002916667
20140705,120.7083333,21.83333333,26.91666667,1006.583333,8.176666667
20140706,193.0833333,22.95833333,27.20833333,1004.916667,50.13208333
20140707,147.5,22.08333333,27.58333333,1002.75,33.76416667
20140708,87.25,18.75,28.16666667,1001.916667,2.791666667
20140709,25.5,15.45833333,27.25,1003.916667,6.65125
20140710,30.79166667,15.04166667,29.95833333,999.6666667,14.73583333
20140711,30.91666667,15.41666667,29.20833333,999.5833333,5.43625
20140712,15.05263158,12,29.29166667,1002.208333,15.88291667
20140713,21.58333333,14.25,28.04166667,1002.083333,4.786666667
20140714,30.75,15.83333333,28.79166667,1002.041667,7.11375
20140715,49.45833333,17.20833333,28.20833333,1003.458333,23.09875
20140716,111.5,21,25.83333333,1003.541667,5.8475
20140717,140.2916667,21.25,25.70833333,1005.666667,4.26375
20140718,121.2916667,22.5,29.08333333,1006.708333,5.82875
20140719,63.16666667,23.25,31.70833333,1007.875,12.19416667
20140720,59.91666667,23.16666667,31.70833333,1004.75,29.00208333
20140721,26.95833333,19.58333333,30.83333333,1001.791667,28.12458333
20140722,14.31818182,16.25,28.04166667,1006.083333,10.3
20140723,23.5,16.33333333,28,1003.75,7.747916667
20140724,66.20833333,20,25.91666667,1005.208333,3.072916667
20140725,75.83333333,17.33333333,27.33333333,1005.666667,12.92666667
20140726,93.5,17.83333333,29.04166667,1007.833333,14.99
20140727,96.20833333,17.58333333,29.45833333,1007.916667,27.94083333
20140728,102.4166667,19.625,29.91666667,1003.875,41.33375
20140729,107.75,20.54166667,29.66666667,1002.916667,106.8129167
20140730,132.7916667,21.75,25.08333333,1005.25,22.80208333
20140731,179.875,22.33333333,27.125,1006.833333,17.40416667
20140801,132.6666667,22.58333333,27.91666667,1006.166667,10.69625
20140802,94.125,23.875,29.20833333,1003.125,4.224583333
20140803,105.5833333,23.91666667,29.16666667,1000.875,2.735416667
20140804,34.83333333,20.33333333,24,1004.083333,7.730416667
20140805,21.70833333,18.08333333,25.16666667,1006.458333,8.94375
20140806,32.875,16.66666667,27.79166667,1007.083333,9.482083333
20140807,64.79166667,16.75,26.79166667,1008.875,10.33458333
20140808,58.04166667,16.79166667,26.54166667,1008.416667,16.82208333
20140809,80.20833333,17.875,25.91666667,1005.875,17.84833333
20140810,33.5,18.04166667,26.20833333,1002.875,5.085416667
20140811,23.91666667,14.66666667,28.04166667,1004.083333,8.047916667
20140812,27.20833333,13.54166667,27.04166667,1005.583333,3.782083333
20140813,26.75,17.95833333,20.375,1008.166667,2.811666667
20140814,28.29166667,16.75,23.54166667,1007.5,8.82875
20140815,42.45833333,17.08333333,24.375,1006.375,3.034583333
20140816,60.5,18.16666667,26.375,1007.5,4.152083333
20140817,51.375,17.83333333,25.91666667,1009.75,8.94375
20140818,57.31818182,17.875,25.5,1011.583333,12.33041667
20140819,77.25,18.25,26.70833333,1011,14.98833333
20140820,90.75,18.75,27.375,1008.5,28.3325
20140821,121.6956522,19.83333333,27.08333333,1006.916667,10.17041667
20140822,54.33333333,19.08333333,24.66666667,1007.375,2.531666667
20140823,121.4583333,20.5,27,1005.041667,4.57875
20140824,19.83333333,16.20833333,26.25,1006.833333,6.816666667
20140825,15.75,12.5,26.04166667,1010.791667,6.464166667
20140826,22.04166667,10.16666667,26.66666667,1012.708333,6.911666667
20140827,55.20833333,13.83333333,26.04166667,1012.958333,5.569166667
20140828,84.16666667,17.375,24.125,1014.083333,3.500416667
20140829,85,18.66666667,22.625,1015.333333,1.9725
20140830,149.5,20.5,22.875,1014.625,2.084166667
20140831,89.33333333,20.20833333,22.5,1012.958333,3.035
20140901,115.1666667,20.33333333,22.08333333,1012.666667,3.67
20140902,26.625,18.75,20.33333333,1010.541667,2.421666667
20140903,12.625,13.91666667,23.08333333,1009.208333,8.568333333
20140904,41.875,15.45833333,24.33333333,1004.916667,7.672916667
20140905,92.41666667,18.125,23.83333333,1009.208333,14.84791667
20140906,134,19.83333333,24.54166667,1010.833333,9.91125
20140907,143.8333333,19.58333333,24.95833333,1007.583333,16.65458333
20140908,12,9.125,23.08333333,1009.916667,7.115
20140909,39.33333333,13.125,21.91666667,1009.875,6.799166667
20140910,67.45833333,15.08333333,22.83333333,1013.583333,9.982083333
20140911,93.45833333,16.83333333,21.95833333,1013.833333,3.3125
20140912,70.95833333,17.5,21.41666667,1014.625,4.692916667
20140913,63.58333333,15.66666667,22.20833333,1014.291667,12.77666667
20140914,45.91666667,11.33333333,19.91666667,1016.958333,5.361666667
20140915,18.58333333,5.5,20.45833333,1018.166667,9.04875
20140916,46.22727273,10.41666667,17.41666667,1018.25,3.259166667
20140917,36.66666667,11.45833333,18.125,1020.208333,4.861666667
20140918,68.75,10.16666667,19.54166667,1019.25,9.483333333
20140919,95.73913043,13.79166667,18.54166667,1012.333333,6.05375
20140920,135.1666667,16.45833333,21.08333333,1010.041667,2.177916667
20140921,96.125,15.08333333,21.20833333,1016.791667,10.54791667
20140922,106.875,17.04166667,20.16666667,1018.333333,5.515
20140923,67.27272727,17.08333333,18.04166667,1017.291667,5.7175
20140924,30.95833333,15.58333333,20,1016.125,4.916666667
20140925,123.375,16.375,18.41666667,1016.291667,3.11125
20140926,137.8333333,16.41666667,18.91666667,1011.291667,8.495833333
20140927,37.33333333,11.16666667,18.45833333,1015.875,3.427083333
20140928,66.95833333,13.95833333,18,1016.125,6.33125
20140929,54.375,8.666666667,17.79166667,1018.958333,8.119583333
20140930,26.125,2.291666667,12.45833333,1026.041667,10.82625
20141001,82.54166667,8.625,11.70833333,1016.416667,4.674166667
20141002,65.79166667,11.33333333,14.875,1013.041667,6.523333333
20141003,127.9583333,12.54166667,14.95833333,1017.375,2.306666667
20141004,86.66666667,13.41666667,14.625,1019.041667,9.855
20141005,35.5,7.041666667,15.125,1024.291667,9.981666667
20141006,33.83333333,4.166666667,13.33333333,1024.291667,6.555
20141007,143.8333333,8.666666667,13.5,1019.75,2.250833333
20141008,305.2083333,12.04166667,14.83333333,1019.041667,2.064166667
20141009,376.2916667,13.45833333,15.95833333,1019.458333,1.4125
20141010,325.375,14,16.70833333,1021.791667,2.960833333
20141011,197.5833333,12.54166667,16.95833333,1021.875,10.70875
20141012,6.833333333,0.625,14.79166667,1030.375,21.58958333
20141013,14.41666667,-3.458333333,9.791666667,1027.125,17.39666667
20141014,48.5,1.041666667,12.20833333,1019.166667,7.800833333
20141015,53.25,-1.458333333,13.79166667,1015.375,31.52666667
20141016,40.75,-1.333333333,12.25,1020.833333,17.53875
20141017,112.3333333,4.541666667,13.25,1016,3.145416667
20141018,203.4583333,8.291666667,14.83333333,1016.375,2.884583333
20141019,284.1666667,12.04166667,16.29166667,1014.333333,5.400416667
20141020,213.7391304,12.41666667,14.83333333,1018.208333,6.945833333
20141021,45.25,0.625,11.91666667,1024.458333,16.35208333
20141022,92.125,4.833333333,10.08333333,1022.375,3.999583333
20141023,143.0416667,7.875,12.5,1015.125,1.784583333
20141024,261.4166667,9.833333333,12.16666667,1011.333333,4.714583333
20141025,366.375,11.41666667,13.41666667,1011.416667,4.155
20141026,87.54166667,-4.833333333,13.83333333,1023.875,26.76333333
20141027,31.33333333,-7.708333333,9.916666667,1031.583333,15.00666667
20141028,67.54166667,2.125,9.125,1027.125,2.789583333
20141029,130.5,5.333333333,10.70833333,1024,2.993333333
20141030,190.2916667,7.208333333,12.20833333,1022.583333,1.655
20141031,186.8333333,9.5,13.08333333,1020.458333,2.717083333
20141101,50.29166667,-0.625,11.66666667,1019.291667,27.54583333
20141102,7.666666667,-10,10.83333333,1022.875,160.8233333
20141103,25.375,-4.125,9.583333333,1020.125,4.448333333
20141104,124.2916667,0.5,6.958333333,1015.625,3.033333333
20141105,79.875,-3.708333333,11.125,1017.666667,13.14958333
20141106,13.82608696,-8.708333333,7.125,1029.583333,20.6
20141107,52.875,-4.083333333,4.666666667,1031.708333,2.265
20141108,78.33333333,-1.958333333,4.833333333,1027.791667,5.010416667
